EmployeeID,FullName,Gender,Age,MaritalStatus,Education,Department,JobRole,HireDate,TerminationDate,EmploymentStatus,TerminationReason,YearsAtCompany,AnnualSalary,OverTime,DistanceFromHome_km,PerformanceRating,JobSatisfaction,WorkLifeBalance,RecruitmentSource,AbsentDays_LastYear,HireYear,HireMonth
1158,Sandra Botha,Female,20,Single,Bachelor's,Marketing,Content Strategist,2018-01-21,,Active,,8.4,71461,Yes,22,3,1,4,LinkedIn,17,2018,1
1159,Nomvula Jones,Female,27,Single,PhD,Operations,Operations Analyst,2023-02-11,,Active,,3.4,80806,No,1,4,2,3,Employee Referral,6,2023,2
1160,Barbara Lopez,Female,34,Married,Bachelor's,Finance,Accountant,2018-08-25,2024-07-02,Terminated,Resignation - Better Opportunity,5.9,29371,No,8,2,4,2,Job Portal,7,2018,8
1161,Nancy Gonzalez,Female,38,Married,Diploma,Sales,Sales Representative,2022-10-17,2024-05-08,Terminated,Retirement,1.6,65999,No,2,3,4,3,Company Website,12,2022,10
1162,Margaret Moore,Female,45,Married,PhD,Marketing,Brand Manager,2016-11-23,,Active,,9.6,41733,No,1,3,3,3,Recruitment Agency,8,2016,11
1163,Jason Hernandez,Male,38,Married,Bachelor's,Human Resources,HR Analyst,2021-08-31,,Active,,4.8,71734,Yes,4,3,3,4,Employee Referral,9,2021,8
1164,Thandiwe Johnson,Female,29,Single,Bachelor's,IT,Systems Administrator,2025-07-30,2025-11-09,Terminated,Retirement,0.3,27364,No,4,4,3,4,University Fair,5,2025,7
1165,Lisa Taylor,Female,47,Divorced,Diploma,Research & Development,Research Director,2021-01-31,,Active,,5.4,34737,Yes,17,3,4,4,University Fair,12,2021,1
1166,Thandiwe Jones,Female,51,Single,Diploma,Research & Development,Manufacturing Director,2018-03-12,,Active,,8.3,64312,No,8,2,3,2,LinkedIn,9,2018,3
1167,James Khumalo,Male,32,Divorced,Master's,IT,IT Support Specialist,2021-07-05,2023-12-10,Terminated,Dismissal - Performance,2.4,75282,No,3,3,2,4,Job Portal,13,2021,7
1168,Jason Dlamini,Male,46,Single,Master's,Research & Development,Research Scientist,2020-08-01,,Active,,5.9,61769,Yes,2,3,4,3,Recruitment Agency,4,2020,8
1169,Naledi Hernandez,Female,27,Divorced,Master's,Sales,Account Manager,2018-11-11,,Active,,7.6,52733,No,8,4,2,4,Job Portal,7,2018,11
1170,Lerato Dlamini,Female,40,Married,High School,Finance,Finance Manager,2023-10-23,,Active,,2.7,67555,No,3,2,3,3,Recruitment Agency,12,2023,10
1171,Steven Thomas,Male,32,Single,Bachelor's,Human Resources,Recruiter,2023-01-28,,Active,,3.4,82281,No,15,4,3,3,Company Website,11,2023,1
1172,Charles Taylor,Male,40,Divorced,Diploma,Finance,Accountant,2018-11-07,,Active,,7.6,72600,Yes,22,3,3,2,Company Website,11,2018,11
1173,Taylor Smith,Non-Binary,46,Single,Bachelor's,Sales,Sales Executive,2023-03-24,2025-07-18,Terminated,Dismissal - Performance,2.3,44632,No,27,4,4,4,University Fair,4,2023,3
1174,Margaret Ramirez,Female,29,Divorced,Bachelor's,Sales,Account Manager,2018-11-01,,Active,,7.7,57683,No,6,3,4,3,University Fair,8,2018,11
1175,Jason Mahlangu,Male,34,Divorced,Master's,Research & Development,Manufacturing Director,2024-06-09,,Active,,2.1,39327,No,27,3,4,3,LinkedIn,5,2024,6
1176,Susan Molefe,Female,34,Divorced,Diploma,IT,IT Support Specialist,2025-02-17,,Active,,1.4,43356,No,15,3,4,3,Employee Referral,9,2025,2
1177,Edward Martin,Male,40,Divorced,High School,Sales,Sales Representative,2025-02-25,2026-01-02,Terminated,Resignation - Better Opportunity,0.9,35797,No,2,2,4,2,Recruitment Agency,4,2025,2
1178,Palesa Clark,Female,20,Single,Diploma,Finance,Payroll Specialist,2017-11-29,,Active,,8.6,40408,No,7,3,4,4,Company Website,11,2017,11
1179,Sarah Gonzalez,Female,40,Single,Bachelor's,Human Resources,HR Business Partner,2021-01-19,,Active,,5.4,54142,Yes,21,4,3,3,Employee Referral,13,2021,1
1180,Anthony Brown,Male,37,Married,PhD,IT,Data Analyst,2018-11-28,,Active,,7.6,36708,No,16,4,3,4,Recruitment Agency,10,2018,11
1181,Susan Hernandez,Female,28,Single,Diploma,Sales,Sales Executive,2020-03-27,,Active,,6.3,49803,Yes,2,2,4,2,Job Portal,14,2020,3
1182,Patricia Mahlangu,Female,37,Single,Master's,Sales,Account Manager,2023-07-18,,Active,,3.0,62346,No,11,3,4,3,LinkedIn,5,2023,7
1183,Kimberly Smith,Female,21,Single,Diploma,Finance,Financial Analyst,2017-01-31,,Active,,9.4,44702,Yes,1,3,2,2,Recruitment Agency,16,2017,1
1184,Palesa Moore,Female,31,Married,Bachelor's,Operations,Supply Chain Analyst,2024-06-27,,Active,,2.0,50593,No,1,4,2,2,Job Portal,12,2024,6
1185,Ronald Perez,Male,27,Married,Bachelor's,Operations,Operations Manager,2020-01-19,,Active,,6.4,69873,No,1,3,3,3,University Fair,10,2020,1
1186,Linda Thompson,Female,47,Divorced,Bachelor's,Marketing,Marketing Specialist,2016-01-13,,Active,,10.5,49729,No,2,3,3,4,Recruitment Agency,10,2016,1
1187,Sarah Johnson,Female,47,Single,Master's,Finance,Finance Manager,2023-11-04,,Active,,2.7,35275,Yes,7,3,4,3,Job Portal,8,2023,11
1188,Laura van der Merwe,Female,35,Single,Bachelor's,IT,Systems Administrator,2021-10-10,,Active,,4.7,58721,Yes,10,3,3,4,LinkedIn,12,2021,10
1189,Brian Johnson,Male,47,Divorced,Bachelor's,Finance,Financial Analyst,2025-01-20,,Active,,1.4,41752,No,8,2,3,2,Recruitment Agency,4,2025,1
1190,Paul Botha,Male,21,Married,Bachelor's,Human Resources,HR Business Partner,2019-11-27,,Active,,6.6,50427,No,3,4,3,3,Company Website,1,2019,11
1191,Richard Harris,Male,34,Divorced,Diploma,Research & Development,Laboratory Technician,2023-12-26,,Active,,2.5,48764,No,8,4,2,3,University Fair,5,2023,12
1192,Lerato Williams,Female,36,Divorced,Master's,Sales,Sales Executive,2019-05-19,,Active,,7.1,64882,Yes,2,3,3,4,Recruitment Agency,9,2019,5
1193,Nancy Lewis,Female,37,Single,Bachelor's,Operations,Supply Chain Analyst,2023-06-07,,Active,,3.1,44777,No,9,2,2,4,Employee Referral,13,2023,6
1194,Nancy Garcia,Female,27,Single,Master's,Sales,Sales Executive,2017-10-18,2021-08-15,Terminated,Dismissal - Performance,3.8,44882,No,7,4,3,3,Company Website,3,2017,10
1195,Andrew Nkosi,Male,42,Divorced,Diploma,Operations,Operations Analyst,2023-06-18,,Active,,3.0,48880,No,4,3,3,4,Company Website,6,2023,6
1196,Nomvula Garcia,Female,21,Divorced,Diploma,IT,IT Support Specialist,2025-10-11,,Active,,0.7,20811,Yes,1,4,4,3,University Fair,9,2025,10
1197,Elizabeth Perez,Female,27,Divorced,Bachelor's,Research & Development,Manufacturing Director,2023-05-02,,Active,,3.2,44186,No,3,3,3,3,Recruitment Agency,10,2023,5
1198,Paul Anderson,Male,41,Divorced,Bachelor's,Sales,Sales Manager,2016-12-25,2018-05-25,Terminated,Resignation - Better Opportunity,1.4,57741,No,1,2,3,2,Employee Referral,9,2016,12
1199,Jessica Molefe,Female,36,Single,Bachelor's,Research & Development,Research Director,2020-04-06,,Active,,6.2,85301,No,3,3,3,2,Job Portal,5,2020,4
1200,Alex Mahlangu,Non-Binary,39,Married,Bachelor's,Human Resources,HR Analyst,2020-10-01,,Active,,5.7,67278,No,32,3,2,3,Company Website,9,2020,10
